window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation
11,3,"['clock', 'daylight', 'back', 'time', 'hour', 'saving', 'end', 'set', 'tonight', 'sunshine']",12,[],[],[],[],[],0.0,0.0,disappeared
12,0,"['vote', 'election', 'day', 'voice', 'make', 'poll', 'today', 'polling', 'ballot', 'hear']",13,[2],"[['vote', 'election', 'make', 'voice', 'day', 'poll', 'polling', 'today', 'hear', 'ballot']]",[1.0],[1.0],[1.0],1.0,1.0,continued
12,1,"['kamala', 'harris', 'biden', 'joe', 'border', 'job', 'americans', 'administration', 'illegal', 'policy']",13,[],[],[],[],[],0.0,0.0,disappeared
12,2,"['donald', 'president', 'trump', 'america', 'congratulation', 'victory', 'elect', 'work', 'american', 'senate']",13,[],[],[],[],[],0.0,0.0,disappeared
12,3,"['veteran', 'honor', 'military', 'sacrifice', 'service', 'family', 'thank', 'hero', 'nation', 'community']",13,[],[],[],[],[],0.0,0.0,disappeared
12,4,"['water', 'project', 'million', 'infrastructure', 'grant', 'funding', 'new', 'community', 'port', 'federal']",13,[],[],[],[],[],0.0,0.0,disappeared
12,5,"['abortion', 'woman', 'ban', 'reproductive', 'freedom', 'right', 'care', 'roe', 'donald', 'protect']",13,[],[],[],[],[],0.0,0.0,disappeared
12,6,"['care', 'affordable', 'enrollment', 'health', 'coverage', 'open', 'act', 'daca', 'plan', 'healthcare']",13,[8],"[['care', 'affordable', 'health', 'enrollment', 'medicare', 'coverage', 'act', 'healthcare', 'open', 'plan']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
12,7,"['office', 'help', 'agency', 'federal', 'assistance', 'need', 'service', 'issue', 'constituent', 'passport']",13,[6],"[['office', 'agency', 'federal', 'help', 'assistance', 'need', 'service', 'constituent', 'issue', 'hour']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
12,8,"['native', 'heritage', 'month', 'culture', 'american', 'nativeamericanheritagemonth', 'celebrate', 'contribution', 'history', 'tradition']",13,[],[],[],[],[],0.0,0.0,disappeared
12,9,"['emergency', 'management', 'disaster', 'hurricane', 'agency', 'helene', 'federal', 'damage', 'county', 'assistance']",13,[],[],[],[],[],0.0,0.0,disappeared
12,10,"['diwali', 'halloween', 'light', 'happy', 'celebrate', 'wish', 'festival', 'hope', 'everyone', 'celebration']",13,[],[],[],[],[],0.0,0.0,disappeared
12,11,"['los', 'de', 'muertos', 'love', 'memory', 'celebrate', 'we', 'honor', 'may', 'one']",13,[],[],[],[],[],0.0,0.0,disappeared
12,12,"['congress', 'district', 'serve', 'continue', 'honor', 'represent', 'constituent', 'term', 'thank', 'work']",13,[],[],[],[],[],0.0,0.0,disappeared
12,13,"['health', 'mental', 'support', 'nationalfamilycaregiversmonth', 'provide', 'care', 'disability', 'behavioral', 'caregiver', 'family']",13,[],[],[],[],[],0.0,0.0,disappeared
12,14,"['peace', 'iran', 'russia', 'vladimir', 'ukraine', 'azerbaijan', 'world', 'iranian', 'strength', 'war']",13,[],[],[],[],[],0.0,0.0,disappeared
13,0,"['kamala', 'donald', 'president', 'trump', 'harris', 'biden', 'joe', 'border', 'america', 'american']",14,[],[],[],[],[],0.0,0.0,disappeared
13,1,"['veteran', 'community', 'honor', 'service', 'family', 'thank', 'help', 'county', 'local', 'support']",14,[],[],[],[],[],0.0,0.0,disappeared
13,2,"['vote', 'election', 'make', 'voice', 'day', 'poll', 'polling', 'today', 'hear', 'ballot']",14,[],[],[],[],[],0.0,0.0,disappeared
13,3,"['marine', 'birthday', 'happy', 'usmc', 'semper', 'thank', 'corps', 'nation', 'th', 'fi']",14,[],[],[],[],[],0.0,0.0,disappeared
13,4,"['congress', 'continue', 'district', 'work', 'serve', 'represent', 'honor', 'community', 'congressional', 'people']",14,[],[],[],[],[],0.0,0.0,disappeared
13,5,"['amsterdam', 'antisemitism', 'jewish', 'attack', 'antisemitic', 'must', 'violence', 'condemn', 'world', 'jews']",14,[2],"[['amsterdam', 'antisemitism', 'antisemitic', 'jewish', 'attack', 'must', 'condemn', 'violence', 'world', 'jews']]",[1.0],[1.0],[1.0],1.0,1.0,continued
13,6,"['office', 'agency', 'federal', 'help', 'assistance', 'need', 'service', 'constituent', 'issue', 'hour']",14,[],[],[],[],[],0.0,0.0,disappeared
13,7,"['smith', 'jack', 'federal', 'hold', 'trump', 'donald', 'accountable', 'court', 'investigation', 'must']",14,[],[],[],[],[],0.0,0.0,disappeared
13,8,"['care', 'affordable', 'health', 'enrollment', 'medicare', 'coverage', 'act', 'healthcare', 'open', 'plan']",14,[],[],[],[],[],0.0,0.0,disappeared
13,9,"['abortion', 'woman', 'reproductive', 'right', 'ban', 'protect', 'health', 'care', 'fight', 'roe']",14,[],[],[],[],[],0.0,0.0,disappeared
13,10,"['energy', 'american', 'gas', 'tax', 'clean', 'job', 'china', 'price', 'oil', 'cut']",14,[],[],[],[],[],0.0,0.0,disappeared
14,0,"['veteran', 'donald', 'day', 'trump', 'honor', 'work', 'thank', 'service', 'president', 'serve']",15,[],[],[],[],[],0.0,0.0,disappeared
14,1,"['marine', 'birthday', 'happy', 'usmc', 'semper', 'thank', 'corps', 'th', 'year', 'marines']",15,[],[],[],[],[],0.0,0.0,disappeared
14,2,"['amsterdam', 'antisemitism', 'antisemitic', 'jewish', 'attack', 'must', 'condemn', 'violence', 'world', 'jews']",15,[],[],[],[],[],0.0,0.0,disappeared
15,0,"['donald', 'trump', 'border', 'president', 'work', 'american', 'america', 'people', 'republican', 'agenda']",16,[],[],[],[],[],0.0,0.0,disappeared
15,1,"['veteran', 'honor', 'day', 'service', 'sacrifice', 'veteransday', 'thank', 'serve', 'nation', 'today']",16,[],[],[],[],[],0.0,0.0,disappeared
15,2,"['infrastructure', 'law', 'bipartisan', 'investment', 'road', 'three', 'year', 'water', 'bridge', 'project']",16,[4],"[['infrastructure', 'law', 'bipartisan', 'investment', 'water', 'bridge', 'three', 'road', 'year', 'project']]",[1.0],[1.0],[1.0],1.0,1.0,continued
15,3,"['woman', 'man', 'veteran', 'brave', 'nation', 'serve', 'day', 'sacrifice', 'honor', 'thank']",16,[],[],[],[],[],0.0,0.0,disappeared
15,4,"['health', 'care', 'healthcare', 'jr', 'rfk', 'medicare', 'open', 'enrollment', 'vaccine', 'coverage']",16,[],[],[],[],[],0.0,0.0,disappeared
15,5,"['marine', 'birthday', 'usmc', 'happy', 'corps', 'semper', 'th', 'marines', 'fi', 'corp']",16,[],[],[],[],[],0.0,0.0,disappeared
15,6,"['israel', 'ambassador', 'united', 'nations', 'hostage', 'hamas', 'antisemitism', 'jewish', 'repstefanik', 'must']",16,[],[],[],[],[],0.0,0.0,disappeared
15,7,"['social', 'security', 'benefit', 'socialsecurityfairnessact', 'public', 'servant', 'fairness', 'vote', 'earn', 'pass']",16,[9],"[['social', 'security', 'benefit', 'servant', 'socialsecurityfairnessact', 'fairness', 'public', 'vote', 'earn', 'pass']]",[1.0],[1.0],[1.0],1.0,1.0,continued
15,8,"['emergency', 'management', 'agency', 'federal', 'disaster', 'political', 'avoid', 'trump', 'donald', 'answer']",16,[],[],[],[],[],0.0,0.0,disappeared
15,9,"['energy', 'climate', 'environmental', 'protection', 'gas', 'donald', 'trump', 'agency', 'cop', 'american']",16,[],[],[],[],[],0.0,0.0,disappeared
15,10,"['gaetz', 'matt', 'attorney', 'general', 'ethic', 'investigation', 'donald', 'committee', 'report', 'trump']",16,[],[],[],[],[],0.0,0.0,disappeared
15,11,"['office', 'hour', 'mobile', 'staff', 'federal', 'help', 'passport', 'agency', 'county', 'assist']",16,[15],"[['office', 'hour', 'mobile', 'help', 'agency', 'federal', 'staff', 'county', 'assistance', 'passport']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
15,12,"['pete', 'hegseth', 'defense', 'mike', 'johnson', 'security', 'national', 'secretary', 'michaelgwaltz', 'advisor']",16,[],[],[],[],[],0.0,0.0,disappeared
15,13,"['uapheare', 'uaphearing', 'uap', 'whistleblower', 'transparency', 'government', 'pentagon', 'truth', 'people', 'classification']",16,[],[],[],[],[],0.0,0.0,disappeared
15,14,"['farm', 'farmer', 'agriculture', 'bureau', 'producer', 'ag', 'rural', 'support', 'bill', 'organic']",16,[],[],[],[],[],0.0,0.0,disappeared
15,15,"['thxbirthcontrol', 'birth', 'control', 'abortion', 'right', 'reproductive', 'prochoicecaucus', 'accessible', 'freedom', 'fight']",16,[],[],[],[],[],0.0,0.0,disappeared
16,0,"['veteran', 'honor', 'service', 'family', 'serve', 'military', 'proud', 'va', 'sacrifice', 'nation']",17,[],[],[],[],[],0.0,0.0,disappeared
16,1,"['leadership', 'congratulation', 'work', 'leader', 'conference', 'republican', 'chair', 'thank', 'majority', 'forward']",17,[],[],[],[],[],0.0,0.0,disappeared
16,2,"['donald', 'trump', 'president', 'american', 'government', 'america', 'people', 'tax', 'agenda', 'elon']",17,[],[],[],[],[],0.0,0.0,disappeared
16,3,"['israel', 'woman', 'antisemitism', 'hostage', 'hamas', 'must', 'violence', 'gun', 'jewish', 'stand']",17,[],[],[],[],[],0.0,0.0,disappeared
16,4,"['infrastructure', 'law', 'bipartisan', 'investment', 'water', 'bridge', 'three', 'road', 'year', 'project']",17,[],[],[],[],[],0.0,0.0,disappeared
16,5,"['health', 'care', 'medicare', 'healthcare', 'coverage', 'affordable', 'enrollment', 'open', 'insurance', 'rfk']",17,[],[],[],[],[],0.0,0.0,disappeared
16,6,"['border', 'illegal', 'biden', 'joe', 'kamala', 'criminal', 'alien', 'harris', 'laken', 'riley']",17,[],[],[],[],[],0.0,0.0,disappeared
16,7,"['ukraine', 'vladimir', 'russia', 'war', 'putin', 'joe', 'biden', 'nuclear', 'cyber', 'russian']",17,[],[],[],[],[],0.0,0.0,disappeared
16,8,"['gaetz', 'matt', 'ethic', 'attorney', 'report', 'general', 'committee', 'investigation', 'release', 'justice']",17,[],[],[],[],[],0.0,0.0,disappeared
16,9,"['social', 'security', 'benefit', 'servant', 'socialsecurityfairnessact', 'fairness', 'public', 'vote', 'earn', 'pass']",17,[],[],[],[],[],0.0,0.0,disappeared
16,10,"['climate', 'energy', 'cop', 'oil', 'gas', 'environmental', 'clean', 'fossil', 'unleash', 'trump']",17,[],[],[],[],[],0.0,0.0,disappeared
16,11,"['management', 'emergency', 'agency', 'federal', 'answer', 'political', 'supporter', 'trump', 'donald', 'demand']",17,[],[],[],[],[],0.0,0.0,disappeared
16,12,"['education', 'student', 'teacher', 'americaneducationweek', 'school', 'educator', 'week', 'kid', 'future', 'opportunity']",17,[],[],[],[],[],0.0,0.0,disappeared
16,13,"['farm', 'farmer', 'agriculture', 'food', 'bill', 'rancher', 'producer', 'support', 'usda', 'stabenow']",17,[],[],[],[],[],0.0,0.0,disappeared
16,14,"['disaster', 'hurricane', 'helene', 'relief', 'help', 'emergency', 'assistance', 'rebuild', 'recovery', 'recover']",17,[],[],[],[],[],0.0,0.0,disappeared
16,15,"['office', 'hour', 'mobile', 'help', 'agency', 'federal', 'staff', 'county', 'assistance', 'passport']",17,[],[],[],[],[],0.0,0.0,disappeared
16,16,"['uaphearing', 'uapheare', 'pentagon', 'uap', 'audit', 'transparency', 'fail', 'people', 'deserve', 'whistleblower']",17,[],[],[],[],[],0.0,0.0,disappeared
16,17,"['pete', 'hegseth', 'defense', 'secretary', 'intelligence', 'donald', 'trump', 'military', 'president', 'pick']",17,[],[],[],[],[],0.0,0.0,disappeared
16,18,"['tune', 'live', 'newsmax', 'join', 'episode', 'et', 'iheart', 'show', 'cammack', 'rep']",17,[],[],[],[],[],0.0,0.0,disappeared
16,19,"['fafsa', 'student', 'deadline', 'aid', 'october', 'education', 'college', 'act', 'vote', 'delay']",17,[],[],[],[],[],0.0,0.0,disappeared
17,0,"['woman', 'violence', 'trans', 'transgender', 'hate', 'man', 'remembrance', 'lose', 'anti', 'day']",18,[0],"[['woman', 'violence', 'trans', 'transgender', 'hate', 'man', 'remembrance', 'day', 'anti', 'bathroom']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
17,1,"['donald', 'doge', 'trump', 'government', 'tax', 'musk', 'american', 'elon', 'president', 'people']",18,[],[],[],[],[],0.0,0.0,disappeared
17,2,"['israel', 'icc', 'hamas', 'benjamin', 'warrant', 'terrorist', 'antisemitism', 'sanction', 'netanyahu', 'arrest']",18,[1],"[['israel', 'icc', 'hamas', 'benjamin', 'warrant', 'terrorist', 'netanyahu', 'arrest', 'antisemitism', 'must']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
17,3,"['ukraine', 'vladimir', 'russia', 'war', 'putin', 'china', 'joe', 'biden', 'hong', 'kong']",18,[],[],[],[],[],0.0,0.0,disappeared
17,4,"['border', 'biden', 'joe', 'illegal', 'kamala', 'alien', 'harris', 'trump', 'donald', 'secure']",18,[3],"[['border', 'joe', 'biden', 'illegal', 'kamala', 'alien', 'harris', 'trump', 'donald', 'child']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
17,5,"['disaster', 'hurricane', 'fire', 'helene', 'emergency', 'relief', 'need', 'community', 'help', 'recover']",18,[],[],[],[],[],0.0,0.0,disappeared
17,6,"['infrastructure', 'water', 'bridge', 'land', 'law', 'million', 'investment', 'project', 'community', 'bipartisan']",18,[],[],[],[],[],0.0,0.0,disappeared
17,7,"['leadership', 'democratic', 'honor', 'congress', 'friend', 'work', 'forward', 'elect', 'chair', 'thank']",18,[],[],[],[],[],0.0,0.0,disappeared
17,8,"['veteran', 'va', 'benefit', 'care', 'dole', 'improvement', 'elizabeth', 'act', 'healthcare', 'century']",18,[],[],[],[],[],0.0,0.0,disappeared
17,9,"['gaetz', 'matt', 'ethic', 'report', 'release', 'committee', 'attorney', 'allegation', 'general', 'house']",18,[11],"[['gaetz', 'report', 'ethic', 'matt', 'release', 'committee', 'attorney', 'general', 'house', 'allegation']]",[1.0],[1.0],[1.0],1.0,1.0,continued
17,10,"['rural', 'health', 'care', 'hospital', 'access', 'healthcare', 'nationalruralhealthday', 'community', 'provider', 'quality']",18,[],[],[],[],[],0.0,0.0,disappeared
17,11,"['energy', 'climate', 'clean', 'production', 'oil', 'geothermal', 'cop', 'gas', 'fuel', 'fossil']",18,[6],"[['energy', 'climate', 'clean', 'fuel', 'cop', 'oil', 'production', 'fossil', 'gas', 'business']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
17,12,"['honor', 'service', 'military', 'sacrifice', 'family', 'veteran', 'academy', 'hero', 'thank', 'serve']",18,[],[],[],[],[],0.0,0.0,disappeared
17,13,"['laken', 'riley', 'justice', 'illegal', 'murder', 'border', 'never', 'guilty', 'biden', 'joe']",18,[12],"[['laken', 'riley', 'justice', 'illegal', 'murder', 'border', 'never', 'guilty', 'biden', 'joe']]",[1.0],[1.0],[1.0],1.0,1.0,continued
17,14,"['management', 'emergency', 'agency', 'federal', 'criswell', 'supporter', 'trump', 'donald', 'administrator', 'political']",18,[15],"[['management', 'emergency', 'agency', 'federal', 'disaster', 'criswell', 'supporter', 'trump', 'donald', 'administrator']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
17,15,"['birthday', 'happy', 'potus', 'thank', 'wish', 'leadership', 'president', 'american', 'joe', 'biden']",18,[14],"[['birthday', 'happy', 'potus', 'thank', 'wish', 'leadership', 'president', 'american', 'biden', 'joe']]",[1.0],[1.0],[1.0],1.0,1.0,continued
17,16,"['education', 'student', 'americaneducationweek', 'teacher', 'school', 'educator', 'week', 'department', 'support', 'public']",18,[],[],[],[],[],0.0,0.0,disappeared
17,17,"['office', 'hour', 'mobile', 'help', 'passport', 'federal', 'agency', 'county', 'constituent', 'team']",18,[19],"[['office', 'hour', 'mobile', 'help', 'passport', 'federal', 'agency', 'county', 'staff', 'team']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
17,18,"['nonprofit', 'vote', 'right', 'power', 'bill', 'organization', 'donald', 'hr', 'group', 'trump']",18,[],[],[],[],[],0.0,0.0,disappeared
17,19,"['tune', 'bsky', 'join', 'newsmax', 'pm', 'profile', 'app', 'bluesky', 'social', 'live']",18,[],[],[],[],[],0.0,0.0,disappeared
17,20,"['farm', 'farmer', 'agriculture', 'bill', 'producer', 'crop', 'rancher', 'houseaggop', 'stabenow', 'support']",18,[],[],[],[],[],0.0,0.0,disappeared
17,21,"['child', 'health', 'adoption', 'kid', 'vaccine', 'family', 'care', 'parent', 'brain', 'mental']",18,[],[],[],[],[],0.0,0.0,disappeared
17,22,"['medicaid', 'medicare', 'health', 'care', 'cut', 'affordable', 'oz', 'insurance', 'dr', 'cms']",18,[],[],[],[],[],0.0,0.0,disappeared
17,23,"['apprenticeship', 'career', 'nationalapprenticeshipweek', 'naw', 'ohio', 'opportunity', 'workforce', 'job', 'week', 'education']",18,[],[],[],[],[],0.0,0.0,disappeared
17,24,"['native', 'logo', 'month', 'heritage', 'history', 'nativeamericanheritagemonth', 'american', 'indigenous', 'tribe', 'celebrate']",18,[],[],[],[],[],0.0,0.0,disappeared
18,0,"['woman', 'violence', 'trans', 'transgender', 'hate', 'man', 'remembrance', 'day', 'anti', 'bathroom']",19,[],[],[],[],[],0.0,0.0,disappeared
18,1,"['israel', 'icc', 'hamas', 'benjamin', 'warrant', 'terrorist', 'netanyahu', 'arrest', 'antisemitism', 'must']",19,[],[],[],[],[],0.0,0.0,disappeared
18,2,"['health', 'rural', 'care', 'medicare', 'healthcare', 'access', 'hospital', 'affordable', 'enrollment', 'medicaid']",19,[],[],[],[],[],0.0,0.0,disappeared
18,3,"['border', 'joe', 'biden', 'illegal', 'kamala', 'alien', 'harris', 'trump', 'donald', 'child']",19,[],[],[],[],[],0.0,0.0,disappeared
18,4,"['holiday', 'thanksgiving', 'season', 'food', 'community', 'thanksgive', 'thank', 'turkey', 'great', 'tree']",19,[],[],[],[],[],0.0,0.0,disappeared
18,5,"['doge', 'government', 'waste', 'musk', 'elon', 'vivekgramaswamy', 'caucus', 'spending', 'federal', 'taxpayer']",19,[],[],[],[],[],0.0,0.0,disappeared
18,6,"['energy', 'climate', 'clean', 'fuel', 'cop', 'oil', 'production', 'fossil', 'gas', 'business']",19,[],[],[],[],[],0.0,0.0,disappeared
18,7,"['ukraine', 'vladimir', 'russia', 'war', 'putin', 'joe', 'biden', 'russian', 'ukrainian', 'invasion']",19,[],[],[],[],[],0.0,0.0,disappeared
18,8,"['veteran', 'va', 'benefit', 'care', 'dole', 'improvement', 'bill', 'elizabeth', 'pass', 'healthcare']",19,[],[],[],[],[],0.0,0.0,disappeared
18,9,"['democratic', 'honor', 'elect', 'leadership', 'congress', 'work', 'chair', 'serve', 'forward', 'repjeffrie']",19,[],[],[],[],[],0.0,0.0,disappeared
18,10,"['water', 'land', 'bill', 'committee', 'federal', 'community', 'river', 'protect', 'pass', 'project']",19,[],[],[],[],[],0.0,0.0,disappeared
18,11,"['gaetz', 'report', 'ethic', 'matt', 'release', 'committee', 'attorney', 'general', 'house', 'allegation']",19,[],[],[],[],[],0.0,0.0,disappeared
18,12,"['laken', 'riley', 'justice', 'illegal', 'murder', 'border', 'never', 'guilty', 'biden', 'joe']",19,[],[],[],[],[],0.0,0.0,disappeared
18,13,"['nonprofit', 'tax', 'organization', 'vote', 'group', 'hostage', 'terrorist', 'power', 'bill', 'dei']",19,[],[],[],[],[],0.0,0.0,disappeared
18,14,"['birthday', 'happy', 'potus', 'thank', 'wish', 'leadership', 'president', 'american', 'biden', 'joe']",19,[],[],[],[],[],0.0,0.0,disappeared
18,15,"['management', 'emergency', 'agency', 'federal', 'disaster', 'criswell', 'supporter', 'trump', 'donald', 'administrator']",19,[],[],[],[],[],0.0,0.0,disappeared
18,16,"['donald', 'trump', 'president', 'realdonaldtrump', 'american', 'america', 'agenda', 'cabinet', 'mandate', 'tariff']",19,[],[],[],[],[],0.0,0.0,disappeared
18,17,"['disaster', 'hurricane', 'relief', 'helene', 'rebuild', 'emergency', 'funding', 'recover', 'need', 'help']",19,[],[],[],[],[],0.0,0.0,disappeared
18,18,"['championship', 'football', 'win', 'go', 'season', 'game', 'luck', 'team', 'state', 'cheer']",19,[],[],[],[],[],0.0,0.0,disappeared
18,19,"['office', 'hour', 'mobile', 'help', 'passport', 'federal', 'agency', 'county', 'staff', 'team']",19,[],[],[],[],[],0.0,0.0,disappeared
18,20,"['child', 'care', 'kid', 'parent', 'health', 'school', 'student', 'family', 'form', 'need']",19,[],[],[],[],[],0.0,0.0,disappeared
18,21,"['tune', 'newsmax', 'pm', 'join', 'tonight', 'foxbusiness', 'et', 'live', 'watch', 'youtube']",19,[],[],[],[],[],0.0,0.0,disappeared
18,22,"['farm', 'farmer', 'agriculture', 'bill', 'producer', 'crop', 'discuss', 'rice', 'rancher', 'industry']",19,[],[],[],[],[],0.0,0.0,disappeared
18,23,"['judge', 'confirm', 'judicial', 'district', 'nominee', 'senate', 'court', 'biden', 'joe', 'kamala']",19,[],[],[],[],[],0.0,0.0,disappeared
18,24,"['chinese', 'china', 'communist', 'iran', 'party', 'hong', 'kong', 'ronald', 'beijing', 'security']",19,[],[],[],[],[],0.0,0.0,disappeared
19,0,"['family', 'donald', 'work', 'trump', 'community', 'happy', 'thanksgiving', 'president', 'one', 'make']",20,[],[],[],[],[],0.0,0.0,disappeared
19,1,"['israel', 'ceasefire', 'hezbollah', 'hamas', 'hostage', 'gaza', 'lebanon', 'must', 'peace', 'agreement']",20,[],[],[],[],[],0.0,0.0,disappeared
